dt,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Driver Cancellation Reason,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating,Payment Method
20240123,22:32:03,CNR4254054,4,CID4227925,eBike,Aya Nagar,Cyber Hub,12.7,28.8,1,2,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20240720,19:02:07,CNR3411491,2,CID5946413,Go Sedan,Nawada,IGNOU Road,6.7,24.3,0,0,0,0,0,0,700,5.86,4.2,3.7,Debit Card
20240416,22:00:10,CNR8215383,1,CID9607367,Go Mini,Kashmere Gate,Palam Vihar,7.1,27.2,0,0,0,0,1,3,78,17.41,4.3,4.5,UPI
20240503,18:55:19,CNR8158378,2,CID3854396,Premier Sedan,Rohini West,Anand Vihar ISBT,10.4,25.3,0,0,0,0,0,0,496,44.69,3.9,4.7,Debit Card
20240529,11:14:37,CNR7270070,2,CID3092229,Go Mini,Khandsa,Noida Sector 18,13.9,29.1,0,0,0,0,0,0,75,12.26,3.6,4.8,Cash
20241226,08:41:47,CNR6671341,2,CID4893988,Auto,Welcome,Jahangirpuri,5.1,31.4,0,0,0,0,0,0,172,19.48,3.8,5,UPI
20241120,08:24:05,CNR7833378,2,CID9215921,Auto,Dwarka Sector 21,Ashok Park Main,5.5,38.4,0,0,0,0,0,0,590,45.15,4.3,5,Credit Card
20241217,16:15:38,CNR9469084,2,CID2909617,Premier Sedan,Kashmere Gate ISBT,Panchsheel Park,8.2,31.4,0,0,0,0,0,0,912,28.55,3.9,3.7,UPI
20240107,10:53:39,CNR5737097,0,CID3604564,Auto,Jasola,Nehru Place,8.3,28.8,0,0,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20241207,23:14:40,CNR4671758,3,CID1023135,Auto,Vatika Chowk,Sonipat,11.6,28.8,0,0,1,1,0,0,414,23.72,4.3,4.5,Not Applicable
20241116,06:24:52,CNR1871422,0,CID2502637,Go Sedan,Sohna Road,Ambience Mall,8.3,28.8,0,0,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20240912,11:13:55,CNR5235138,2,CID8461740,Bike,Kaushambi,Qutub Minar,10.6,25.2,0,0,0,0,0,0,2149,2.58,4.3,4.8,Debit Card
20240324,20:57:59,CNR3505022,2,CID3772311,Premier Sedan,Vidhan Sabha,Indirapuram,7.4,35.2,0,0,0,0,0,0,500,40.51,4.7,4.9,UPI
20240124,05:09:27,CNR1245129,3,CID4441301,Auto,Sushant Lok,Huda City Centre,8.4,28.8,0,0,1,2,0,0,414,23.72,4.3,4.5,Not Applicable
20240703,19:25:47,CNR5662648,2,CID6858466,Premier Sedan,AIIMS,Gwal Pahari,14.5,15.5,0,0,0,0,0,0,227,44.19,4.6,4.4,Uber Wallet
20240725,17:35:29,CNR2460941,3,CID5101116,Auto,Chanakyapuri,Tagore Garden,9.4,28.8,0,0,1,2,0,0,414,23.72,4.3,4.5,Not Applicable
20240626,06:23:39,CNR6752850,2,CID9807910,Go Mini,Badshahpur,Ghaziabad,3.7,19.3,0,0,0,0,0,0,254,18.85,4.6,4.2,UPI
20240719,17:32:42,CNR9317540,2,CID3433159,Auto,Seelampur,Tagore Garden,6,33.2,0,0,0,0,0,0,269,10.89,4.5,4.7,Credit Card
20240718,18:23:36,CNR3715768,1,CID7598205,Premier Sedan,Pitampura,Shastri Park,2.5,25.7,0,0,0,0,1,1,285,19.69,4.3,4.5,Uber Wallet
20240410,17:42:38,CNR2316336,2,CID8740994,Bike,IFFCO Chowk,Noida Extension,9.5,31.9,0,0,0,0,0,0,858,3.9,3.8,4.6,UPI
20240418,21:25:30,CNR5656742,2,CID8480324,Auto,Panchsheel Park,IFFCO Chowk,4.8,38.1,0,0,0,0,0,0,262,43.65,4.2,4.3,Cash
20240605,22:53:44,CNR9558200,2,CID1907622,Auto,Chanakyapuri,Pulbangash,13.2,31.1,0,0,0,0,0,0,169,28.88,4.2,3.1,UPI
20240209,11:32:16,CNR1020577,2,CID2979450,Auto,Qutub Minar,IGI Airport,3.4,35.8,0,0,0,0,0,0,541,34.64,4.3,4.9,Cash
20241230,10:55:27,CNR5353318,2,CID5352188,Auto,Old Gurgaon,Pulbangash,3.9,19.2,0,0,0,0,0,0,725,8.46,4.4,4.7,Uber Wallet
20240701,05:41:45,CNR6431666,4,CID9139092,Go Mini,Hauz Khas,Vaishali,13.4,28.8,1,2,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20241014,10:25:02,CNR1612458,3,CID3651462,Auto,Narsinghpur,Karkarduma,3.6,28.8,0,0,1,2,0,0,414,23.72,4.3,4.5,Not Applicable
20240115,08:36:05,CNR4435092,2,CID5509698,Bike,Ashram,Nirman Vihar,12.6,44,0,0,0,0,0,0,224,44.05,4.4,4.2,UPI
20240925,02:02:26,CNR3905893,2,CID1087439,Premier Sedan,Vatika Chowk,Akshardham,11.9,35.4,0,0,0,0,0,0,596,17.24,4.5,4.4,UPI
20240128,12:32:45,CNR5475212,2,CID4980942,Auto,Bhiwadi,ITO,7.8,44.9,0,0,0,0,0,0,1585,9.84,3.8,4.8,UPI
20240821,11:48:25,CNR2557641,2,CID9268798,Go Sedan,Tughlakabad,Arjangarh,5.8,22.8,0,0,0,0,0,0,472,31.35,3.8,4.7,Cash
20240309,18:12:24,CNR1247724,3,CID1050814,eBike,Peeragarhi,Tis Hazari,3.5,28.8,0,0,1,1,0,0,414,23.72,4.3,4.5,Not Applicable
20240414,19:56:59,CNR1402597,3,CID8192346,eBike,Sushant Lok,Sonipat,8,28.8,0,0,1,3,0,0,414,23.72,4.3,4.5,Not Applicable
20241210,05:19:01,CNR8956184,2,CID2839134,Uber XL,Jhilmil,Vishwavidyalaya,4.8,15.2,0,0,0,0,0,0,777,9.34,4.2,4.3,UPI
20240106,10:27:22,CNR8548942,2,CID2276262,Go Mini,IFFCO Chowk,Sarojini Nagar,6.3,38.3,0,0,0,0,0,0,485,2.72,4.2,3.2,Credit Card
20240405,22:56:08,CNR3542555,3,CID2701463,Go Sedan,Kashmere Gate ISBT,Kalkaji,11.7,28.8,0,0,1,2,0,0,414,23.72,4.3,4.5,Not Applicable
20240428,08:43:25,CNR7138185,2,CID4355358,Auto,Preet Vihar,Jama Masjid,14.3,29.2,0,0,0,0,0,0,132,47.43,4.6,5,UPI
20241208,12:12:49,CNR6122369,4,CID9154506,Auto,New Delhi Railway Station,Old Gurgaon,18,28.8,1,5,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20240412,20:03:49,CNR2598759,2,CID5458576,Go Mini,Barakhamba Road,Sushant Lok,8.7,17.8,0,0,0,0,0,0,1477,31.58,4.6,4.6,Cash
20240406,15:55:23,CNR9433448,2,CID2947293,eBike,Laxmi Nagar,Basai Dhankot,9.6,38.5,0,0,0,0,0,0,443,3.35,3.1,4.3,Cash
20241030,11:39:39,CNR3476177,2,CID2443662,Premier Sedan,Nirman Vihar,Karol Bagh,12.4,16.8,0,0,0,0,0,0,744,10,4.6,4.2,UPI
20240412,06:55:04,CNR2449470,3,CID6843955,Go Sedan,Tis Hazari,Shahdara,10.6,28.8,0,0,1,3,0,0,414,23.72,4.3,4.5,Not Applicable
20240317,20:18:55,CNR2562576,2,CID4426580,eBike,Sarai Kale Khan,Vaishali,12.8,31.7,0,0,0,0,0,0,1312,10.47,4.9,3.7,Cash
20240711,18:50:57,CNR2576978,0,CID3960384,Go Sedan,Paschim Vihar,Sohna Road,8.3,28.8,0,0,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20240312,19:38:56,CNR4035085,2,CID7676039,Auto,Moolchand,Nehru Place,5.9,34.2,0,0,0,0,0,0,336,29.97,3.8,4.9,UPI
20240228,10:54:20,CNR5776937,3,CID7891884,Auto,Noida Extension,Moti Nagar,3.9,28.8,0,0,1,1,0,0,414,23.72,4.3,4.5,Not Applicable
20241202,20:42:44,CNR7837579,3,CID8498441,Auto,MG Road,Nehru Place,11.9,28.8,0,0,1,2,0,0,414,23.72,4.3,4.5,Not Applicable
20240112,11:55:37,CNR2271617,2,CID5430498,Bike,Vasant Kunj,Sarojini Nagar,14,17.2,0,0,0,0,0,0,802,38.42,4.3,3.4,Credit Card
20240626,16:28:32,CNR6427106,2,CID5914112,Go Mini,Kadarpur,Dwarka Mor,10.4,37,0,0,0,0,0,0,497,22.94,4.2,4.8,Cash
20240818,05:58:53,CNR9107699,1,CID9912195,Premier Sedan,Dwarka Sector 21,Paschim Vihar,5.6,22.3,0,0,0,0,1,1,409,8.71,4.3,4.5,UPI
20240121,15:20:31,CNR8551612,2,CID7391675,Auto,Tughlakabad,Udyog Vihar,7.4,40.2,0,0,0,0,0,0,197,28.93,4.2,4.9,Credit Card
20240213,21:21:50,CNR4410962,3,CID4529069,Go Sedan,Vaishali,Noida Sector 62,9.5,28.8,0,0,1,2,0,0,414,23.72,4.3,4.5,Not Applicable
20240527,06:20:34,CNR3201352,4,CID9153633,eBike,Paschim Vihar,Karol Bagh,5.6,28.8,1,5,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20241207,14:16:07,CNR8472372,0,CID1848015,Auto,Tis Hazari,Shastri Nagar,8.3,28.8,0,0,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20241017,09:09:40,CNR1567855,2,CID3621264,Auto,AIIMS,Kanhaiya Nagar,4.9,26.6,0,0,0,0,0,0,2477,31.51,3.9,4.2,UPI
20240408,08:31:45,CNR2040200,2,CID2331842,eBike,Greater Noida,Civil Lines Gurgaon,8.4,18.7,0,0,0,0,0,0,204,13.69,4.1,4.3,UPI
20240410,14:53:09,CNR5864049,3,CID6504360,Premier Sedan,Bahadurgarh,Delhi Gate,8.4,28.8,0,0,1,2,0,0,414,23.72,4.3,4.5,Not Applicable
20241224,18:38:29,CNR2144754,2,CID5290268,eBike,Lal Quila,Patel Chowk,11.7,28.2,0,0,0,0,0,0,938,21.69,4.6,4.4,Uber Wallet
20240614,16:08:06,CNR2850656,2,CID1671460,Bike,Gurgaon Sector 29,Saidulajab,3.3,21,0,0,0,0,0,0,51,47.57,4.2,4.1,UPI
20241229,13:07:46,CNR5638773,2,CID4038449,Auto,Delhi Gate,INA Market,6.6,42.5,0,0,0,0,0,0,858,7.81,4,4.6,Cash
20240229,10:23:53,CNR8645877,2,CID2250088,Auto,Delhi Gate,South Extension,8.1,41.2,0,0,0,0,0,0,188,18.58,4.2,5,UPI
20240526,18:39:52,CNR9032526,3,CID3136811,Auto,Govindpuri,Barakhamba Road,11.2,28.8,0,0,1,2,0,0,414,23.72,4.3,4.5,Not Applicable
20240905,19:04:34,CNR6021490,2,CID2183750,eBike,Badarpur,Raj Nagar Extension,10,18.8,0,0,0,0,0,0,184,6.04,4.6,3.4,UPI
20241230,19:25:10,CNR1291462,3,CID7102477,Go Mini,Panchsheel Park,Vasant Kunj,3.2,28.8,0,0,1,4,0,0,414,23.72,4.3,4.5,Not Applicable
20240607,19:30:47,CNR9981054,3,CID4164379,Go Mini,Janakpuri,Kanhaiya Nagar,10.2,28.8,0,0,1,4,0,0,414,23.72,4.3,4.5,Not Applicable
20240323,21:05:44,CNR1586194,2,CID1509194,Uber XL,Noida Extension,Paschim Vihar,14.7,41.6,0,0,0,0,0,0,405,43.1,4.3,4.6,UPI
20241218,09:22:24,CNR2395253,2,CID5051736,Premier Sedan,Inderlok,Samaypur Badli,5.3,37.5,0,0,0,0,0,0,339,20.26,3.8,5,Cash
20240130,23:49:11,CNR5132301,2,CID4650538,Bike,Nirman Vihar,Gurgaon Sector 29,10.4,30.3,0,0,0,0,0,0,1188,39.79,3.8,4.6,Debit Card
20240426,18:37:27,CNR4016609,0,CID6764242,Go Mini,Saket A Block,Shivaji Park,8.3,28.8,0,0,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20241013,21:41:18,CNR2368111,2,CID7269586,Go Sedan,Samaypur Badli,Patel Chowk,6.9,32.3,0,0,0,0,0,0,1532,35.32,4.4,3.4,UPI
20240911,09:52:18,CNR7606437,2,CID1967153,Go Mini,IGI Airport,Samaypur Badli,6.2,43.2,0,0,0,0,0,0,980,17.93,4.3,4.5,UPI
20240115,17:22:17,CNR9111780,2,CID3523347,Go Sedan,Jahangirpuri,Rohini,11.9,25.3,0,0,0,0,0,0,67,5.57,4.1,4.6,UPI
20240314,22:42:17,CNR6978615,2,CID8484615,Premier Sedan,IMT Manesar,Udyog Vihar,8.7,21.5,0,0,0,0,0,0,912,19.62,4.6,4.9,UPI
20240105,12:20:16,CNR2471800,2,CID2911829,Go Sedan,Madipur,ITO,8.7,38.8,0,0,0,0,0,0,848,48.79,4.6,4.1,Cash
20240410,10:49:13,CNR3523677,4,CID3553545,Auto,Hero Honda Chowk,INA Market,19.7,28.8,1,4,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20240817,11:28:48,CNR3109669,0,CID1905092,eBike,Gwal Pahari,Shastri Nagar,8.3,28.8,0,0,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20241221,12:09:20,CNR9166509,3,CID1842062,Go Mini,Panchsheel Park,Greater Noida,5.8,28.8,0,0,1,1,0,0,414,23.72,4.3,4.5,Not Applicable
20240103,18:07:46,CNR6149336,2,CID4566868,Auto,Green Park,Kashmere Gate,4.5,40.8,0,0,0,0,0,0,130,28.38,3.2,4.3,Cash
20240303,17:23:43,CNR6086538,2,CID2167497,Auto,Saket,Arjangarh,12,44.2,0,0,0,0,0,0,558,6.33,4.3,5,UPI
20240608,14:35:44,CNR7993745,2,CID4007114,Bike,Peeragarhi,Mundka,3.6,28.5,0,0,0,0,0,0,900,38.8,4,4.6,Credit Card
20241214,20:24:12,CNR3790517,2,CID9521728,Bike,Okhla,Welcome,12.3,38.7,0,0,0,0,0,0,1674,21.07,4.3,4.1,Cash
20240113,17:22:10,CNR9018857,2,CID3358482,eBike,Vinobapuri,GTB Nagar,9.6,32.7,0,0,0,0,0,0,707,43.04,3.1,4.5,Credit Card
20240218,12:28:43,CNR6622919,2,CID1793086,Go Mini,Jor Bagh,Mandi House,3.3,33,0,0,0,0,0,0,990,33.91,4.2,4.6,UPI
20240925,15:56:08,CNR3308144,2,CID1986839,Go Mini,Civil Lines Gurgaon,Ashram,12.3,37.7,0,0,0,0,0,0,107,9.1,4.6,4.9,UPI
20241210,16:10:35,CNR3159349,2,CID4767464,Bike,Udyog Bhawan,Subhash Nagar,14.3,41.9,0,0,0,0,0,0,470,35.06,4.2,4.3,Cash
20241103,09:23:23,CNR3182754,2,CID1493434,Bike,Peeragarhi,Tughlakabad,13.6,25.7,0,0,0,0,0,0,880,39.95,3.8,4,Credit Card
20240407,18:01:10,CNR1980873,2,CID5672014,Premier Sedan,DLF Phase 3,Gurgaon Sector 56,9.8,25.3,0,0,0,0,0,0,457,40.11,4.1,4.2,Credit Card
20240912,20:40:42,CNR1158162,2,CID6816478,Bike,Hauz Rani,Jasola,7.2,38,0,0,0,0,0,0,431,43.99,3.4,4.2,Cash
20240226,12:38:52,CNR3154507,2,CID8312396,Auto,Panipat,Noida Sector 62,9.5,37.4,0,0,0,0,0,0,750,30.23,4.3,4.1,Credit Card
20240104,08:38:14,CNR2656332,4,CID1700583,Bike,Karkarduma,Peeragarhi,9.1,28.8,1,1,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20240630,13:04:05,CNR1355989,2,CID2795995,Bike,Jahangirpuri,Gurgaon Sector 56,14.8,35.4,0,0,0,0,0,0,369,15.8,4.3,5,Cash
20240604,14:45:22,CNR2866111,3,CID4068195,Go Mini,Gurgaon Sector 56,Ardee City,7,28.8,0,0,1,1,0,0,414,23.72,4.3,4.5,Not Applicable
20240917,05:40:24,CNR5186437,2,CID3552365,Auto,Dwarka Sector 21,Indraprastha,14.4,29.2,0,0,0,0,0,0,250,41.03,3,4.6,Cash
20240426,21:50:37,CNR6528052,2,CID4273273,Go Sedan,Sushant Lok,Kirti Nagar,14.5,29.4,0,0,0,0,0,0,452,38.57,4.8,4.7,Debit Card
20240227,23:06:07,CNR1201216,2,CID9787314,Auto,IMT Manesar,Khandsa,2.6,22.9,0,0,0,0,0,0,326,25.5,4.4,4.2,Cash
20240102,13:07:49,CNR1197837,2,CID9921528,Auto,Gurgaon Sector 56,Aya Nagar,9.8,38.5,0,0,0,0,0,0,520,4.52,4.8,4.1,UPI
20240105,10:36:38,CNR6874559,2,CID6163831,Premier Sedan,Paharganj,Adarsh Nagar,11.7,16.1,0,0,0,0,0,0,274,37.51,4.2,4.3,UPI
20240213,10:22:19,CNR8695973,2,CID4404247,Bike,Kalkaji,Seelampur,14.7,42.4,0,0,0,0,0,0,731,29.64,4.9,4.6,UPI
20240515,18:06:50,CNR7499191,2,CID2806233,eBike,Tagore Garden,Shahdara,11.8,30.6,0,0,0,0,0,0,313,36.69,3.9,4.1,Cash
20240906,16:35:39,CNR1041733,2,CID7240689,Auto,Botanical Garden,Samaypur Badli,13.4,25.8,0,0,0,0,0,0,127,39.58,3.8,4.9,Cash
20240309,12:10:14,CNR2369083,4,CID8218393,Bike,Sarai Kale Khan,Shahdara,15.8,28.8,1,4,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20241005,19:59:35,CNR6876338,2,CID4120002,Auto,Rajiv Chowk,IFFCO Chowk,4.4,19.4,0,0,0,0,0,0,241,21.32,4.6,5,Cash
20241026,20:34:06,CNR2553263,2,CID4765542,Go Sedan,Moti Nagar,Sohna Road,13.2,16.9,0,0,0,0,0,0,364,17.16,4.1,4.1,Cash
20240911,21:33:03,CNR1801554,1,CID8287037,eBike,Sarojini Nagar,Kashmere Gate,3.3,13.6,0,0,0,0,1,1,264,19.07,4.3,4.5,UPI
20240902,09:09:00,CNR8058111,3,CID6494818,Bike,Aya Nagar,Azadpur,9.8,28.8,0,0,1,1,0,0,414,23.72,4.3,4.5,Not Applicable
20240721,10:20:48,CNR8068703,0,CID7298020,Bike,Punjabi Bagh,Pulbangash,8.3,28.8,0,0,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20241117,11:05:19,CNR6074993,4,CID3395659,Auto,Inderlok,Greater Noida,6.6,28.8,1,5,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20240519,13:46:38,CNR5274052,2,CID9736898,Auto,Kadarpur,Indirapuram,14.5,39.3,0,0,0,0,0,0,1500,8.42,4.6,4.9,UPI
20240710,15:45:07,CNR2296795,2,CID2160013,Auto,Mundka,Vinobapuri,7.1,23.3,0,0,0,0,0,0,470,27.74,4.8,4.9,UPI
20240923,08:10:17,CNR6989812,2,CID6036977,Go Sedan,Chhatarpur,Mayur Vihar,8.4,41,0,0,0,0,0,0,928,46.99,4.6,4.4,Uber Wallet
20240829,07:46:37,CNR1395707,2,CID2108727,Go Sedan,Saidulajab,Dilshad Garden,11.4,28.8,0,0,0,0,0,0,498,19.64,3.7,4.6,Cash
20241028,05:33:36,CNR5162829,3,CID3857053,Auto,Jhilmil,GTB Nagar,3.2,28.8,0,0,1,3,0,0,414,23.72,4.3,4.5,Not Applicable
20240615,09:33:31,CNR4721836,2,CID6819678,Premier Sedan,Greater Kailash,Panchsheel Park,11.3,34.1,0,0,0,0,0,0,630,48.75,4.7,4.6,Uber Wallet
20240613,16:56:39,CNR6760592,4,CID7710274,Auto,Sarai Kale Khan,Rohini,17.5,28.8,1,4,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20240313,10:10:26,CNR5962220,3,CID3747067,eBike,Rohini East,Lajpat Nagar,4.2,28.8,0,0,1,1,0,0,414,23.72,4.3,4.5,Not Applicable
20240706,01:38:41,CNR6770018,2,CID1760106,Go Sedan,GTB Nagar,Ramesh Nagar,14.3,36.9,0,0,0,0,0,0,880,28.75,4.6,5,UPI
20240226,06:13:40,CNR3603375,2,CID5954135,Go Mini,Panipat,Satguru Ram Singh Marg,9.7,40.5,0,0,0,0,0,0,436,2.62,3.8,4.3,Uber Wallet
20240304,19:15:41,CNR3365729,1,CID9911679,Auto,Ashram,Netaji Subhash Place,5.9,10.1,0,0,0,0,1,3,332,18.49,4.3,4.5,UPI
20240406,15:24:51,CNR1122719,2,CID2088390,Auto,RK Puram,Botanical Garden,2.9,38.6,0,0,0,0,0,0,596,48.74,4.1,4.2,UPI
20240404,19:23:40,CNR6505664,3,CID8979281,Go Sedan,Meerut,Green Park,11,28.8,0,0,1,2,0,0,414,23.72,4.3,4.5,Not Applicable
20240416,21:36:02,CNR4572362,2,CID5760088,Bike,DLF City Court,Shivaji Park,4.2,39.2,0,0,0,0,0,0,247,33.71,3.8,4.3,Cash
20240131,19:08:34,CNR2674685,2,CID9546250,Auto,Subhash Chowk,ITO,5.3,30.3,0,0,0,0,0,0,824,39.41,4.3,4.9,UPI
20240328,18:00:51,CNR2410917,1,CID7848073,Auto,Vatika Chowk,Green Park,2.1,21,0,0,0,0,1,3,340,9.66,4.3,4.5,UPI
20240301,12:57:03,CNR2976407,2,CID7505609,Bike,Subhash Nagar,Karol Bagh,6.9,23.3,0,0,0,0,0,0,420,9.04,3.9,3.4,Uber Wallet
20240901,17:55:37,CNR7763224,4,CID9202006,eBike,INA Market,Dwarka Mor,10.4,28.8,1,2,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20240208,20:45:40,CNR4916630,3,CID6420826,Auto,Jama Masjid,Udyog Vihar Phase 4,5.9,28.8,0,0,1,3,0,0,414,23.72,4.3,4.5,Not Applicable
20240313,13:42:35,CNR2277110,2,CID5410924,Go Sedan,Adarsh Nagar,Seelampur,12.9,20.3,0,0,0,0,0,0,565,42.54,3.1,4.3,UPI
20240113,11:44:51,CNR5707398,2,CID4141916,Bike,Central Secretariat,Seelampur,2.3,40.7,0,0,0,0,0,0,494,27.87,3.7,4.9,UPI
20240302,21:08:47,CNR9358420,3,CID9446147,Go Mini,Bhiwadi,Ardee City,3.6,28.8,0,0,1,2,0,0,414,23.72,4.3,4.5,Not Applicable
20240521,09:19:12,CNR7145949,2,CID1217187,Auto,Shivaji Park,Tagore Garden,7.1,19.6,0,0,0,0,0,0,170,6.44,3.4,4.7,Cash
20240815,12:09:06,CNR4306098,2,CID5326637,Auto,Kirti Nagar,Arjangarh,7.2,42.7,0,0,0,0,0,0,812,47.24,3.3,4.5,Cash
20240301,13:02:32,CNR7055945,3,CID8416323,Bike,Saket,Greater Kailash,3.6,28.8,0,0,1,1,0,0,414,23.72,4.3,4.5,Not Applicable
20241228,16:25:56,CNR8422537,2,CID8506589,Uber XL,IIT Delhi,Huda City Centre,6,26,0,0,0,0,0,0,181,5.53,4.7,4.3,UPI
20240525,10:16:58,CNR1545502,2,CID4475334,Premier Sedan,Kherki Daula Toll,Kadarpur,13.8,23.4,0,0,0,0,0,0,894,9.5,3.4,4.3,Credit Card
20240209,01:47:04,CNR3371925,2,CID4666593,Premier Sedan,Punjabi Bagh,Bhiwadi,4.1,39.4,0,0,0,0,0,0,720,44.78,4.2,4.6,UPI
20240122,22:46:56,CNR9000670,2,CID6353084,Go Sedan,Aya Nagar,Ghitorni,4.9,36.7,0,0,0,0,0,0,88,6.35,4.6,4.8,UPI
20240108,05:32:45,CNR9177481,4,CID8044145,Bike,Kalkaji,Mayur Vihar,18.8,28.8,1,1,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20241029,20:49:20,CNR3766786,2,CID8075777,Go Mini,Kanhaiya Nagar,Ghitorni,5.5,32.2,0,0,0,0,0,0,333,16.35,3.9,4.6,UPI
20240321,12:00:29,CNR3329535,2,CID5709636,Bike,Ashok Vihar,Kirti Nagar,6.5,28.5,0,0,0,0,0,0,286,45.63,4.1,4.5,Cash
20240120,20:54:42,CNR8420646,3,CID5878218,Bike,Chirag Delhi,Kashmere Gate ISBT,8.9,28.8,0,0,1,4,0,0,414,23.72,4.3,4.5,Not Applicable
20240130,11:51:54,CNR7671981,2,CID4101558,Go Mini,Dwarka Mor,Karol Bagh,7.4,44.2,0,0,0,0,0,0,396,26.42,4.9,4.3,Cash
20240716,11:00:03,CNR3795480,3,CID7387844,Bike,Old Gurgaon,Pulbangash,7.3,28.8,0,0,1,1,0,0,414,23.72,4.3,4.5,Not Applicable
20240911,11:22:24,CNR1918363,3,CID2383070,Go Sedan,Rajouri Garden,Mehrauli,4.4,28.8,0,0,1,1,0,0,414,23.72,4.3,4.5,Not Applicable
20240103,04:40:03,CNR3480842,2,CID3913668,Auto,Janakpuri,Barakhamba Road,12.3,17.1,0,0,0,0,0,0,70,38.75,4.3,3.8,UPI
20240407,11:39:42,CNR8478321,2,CID7749254,Auto,Sarojini Nagar,IGNOU Road,8.7,43.4,0,0,0,0,0,0,465,36.47,4.6,4.1,Cash
20241006,10:52:47,CNR2696183,2,CID9079991,Go Mini,Tis Hazari,Malviya Nagar,10.2,24.5,0,0,0,0,0,0,1540,12.02,4.7,4.9,UPI
20240921,20:14:08,CNR1072771,2,CID3973095,Bike,Patel Chowk,Subhash Chowk,14.1,27.4,0,0,0,0,0,0,525,11.16,4.4,4.4,Uber Wallet
20240306,23:03:38,CNR4725311,2,CID8576669,Auto,Rithala,Madipur,12.4,34.4,0,0,0,0,0,0,110,49.45,4.3,5,Cash
20240307,07:58:12,CNR6981393,3,CID2006010,eBike,Shastri Park,Dwarka Sector 21,10.3,28.8,0,0,1,3,0,0,414,23.72,4.3,4.5,Not Applicable
20240830,09:41:23,CNR1670772,0,CID7888601,Go Mini,Udyog Bhawan,Welcome,8.3,28.8,0,0,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20240627,22:09:22,CNR8735258,1,CID9594501,Bike,Kirti Nagar,Govindpuri,4.8,12.7,0,0,0,0,1,2,85,4.78,4.3,4.5,UPI
20240512,05:22:55,CNR9397510,1,CID5223354,Bike,ITO,Moti Nagar,8.5,18.9,0,0,0,0,1,1,684,2.59,4.3,4.5,UPI
20241101,20:36:13,CNR8853309,2,CID9259764,eBike,Karol Bagh,Connaught Place,6.3,15.4,0,0,0,0,0,0,201,18.51,3.5,4.2,UPI
20240501,09:01:00,CNR9579023,2,CID3780471,Auto,Vatika Chowk,Chandni Chowk,14.6,24.2,0,0,0,0,0,0,232,28.65,4.3,4.8,UPI
20240912,16:33:01,CNR3840018,2,CID6215517,Premier Sedan,Rohini,Chhatarpur,13.3,15.3,0,0,0,0,0,0,87,31.98,5,4.9,Cash
20240415,12:07:29,CNR1979814,2,CID5745385,Auto,Indraprastha,New Colony,9.9,24.6,0,0,0,0,0,0,364,42.84,3.9,3.8,UPI
20240902,16:50:31,CNR4057026,2,CID8608140,Bike,Inderlok,Indraprastha,12.5,35.6,0,0,0,0,0,0,387,27.93,4.4,4.9,UPI
20240403,21:11:23,CNR4293696,2,CID5539902,Auto,Kashmere Gate ISBT,India Gate,6.1,44.6,0,0,0,0,0,0,190,39.72,4.9,4.8,Debit Card
20240620,11:41:02,CNR1539702,2,CID6699670,Bike,Chandni Chowk,Maidan Garhi,7.7,42.4,0,0,0,0,0,0,205,2.17,4,4.6,Uber Wallet
20240304,18:05:24,CNR8897306,1,CID6266852,Go Mini,Cyber Hub,Jhilmil,3.9,22.9,0,0,0,0,1,3,264,15.7,4.3,4.5,Cash
20240107,16:28:05,CNR4217450,2,CID1739715,Go Sedan,Akshardham,RK Puram,9.7,31.7,0,0,0,0,0,0,748,22.76,3.7,4.9,Credit Card
20240522,19:31:24,CNR4509488,3,CID3456995,Auto,Rohini East,Kadarpur,10.8,28.8,0,0,1,3,0,0,414,23.72,4.3,4.5,Not Applicable
20240405,08:50:59,CNR8370455,0,CID8927407,Go Mini,Ghitorni,Dilshad Garden,8.3,28.8,0,0,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
